ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,Class
21058,36.67,1,14.04,1,7.5,1,8,1,0,0,12520.0,0.0,50.0,0,A
21059,29.17,2,15.03,2,5.83,2,7,0,0,0,0.0,0.0,41.67,0,B
21060,34.17,4,2.17,5,8.33,2,1,0,0,1,0.0,0.0,33.33,0,B
21061,31.67,2,15.59,5,8.33,2,1,3,1,1,0.0,0.0,33.33,0,B
21062,17.5,2,7.05,5,8.33,0,9,3,0,0,0.0,0.0,33.33,-1,B
21063,53.33,0,9.1,0,10.83,1,6,1,0,0,0.0,0.0,37.5,0,A
21064,35.0,2,19.74,8,3.33,0,2,0,1,0,0.0,1837.5,33.33,0,B
21065,25.83,2,29.68,5,8.33,1,1,1,0,0,0.0,0.0,41.67,10,A
21066,35.0,1,35.5,6,10.0,1,7,1,0,0,0.0,0.0,41.67,0,B
21067,29.17,2,22.18,6,10.0,1,4,2,0,1,0.0,0.0,29.17,0,A
21068,30.0,3,3.85,5,8.33,2,1,4,1,1,0.0,0.0,33.33,0,A
21069,19.17,2,23.1,15,6.67,0,9,5,0,0,0.0,0.0,25.0,4,B
21070,16.67,2,13.11,5,8.33,0,0,3,0,0,0.0,0.0,11.67,0,B
21071,21.67,4,21.59,0,10.83,0,3,0,1,1,0.0,0.0,33.33,0,B
21072,46.67,3,5.04,0,10.83,0,7,0,1,0,0.0,1667.5,54.17,0,B
21073,33.33,2,12.25,6,10.0,2,4,0,0,1,0.0,0.0,33.33,0,B
21074,15.83,2,14.9,2,5.83,0,2,3,0,0,0.0,0.0,20.0,0,B
21075,27.5,2,14.38,1,7.5,0,9,0,1,1,0.0,0.0,33.33,0,B
21076,37.5,3,19.2,6,10.0,0,0,0,0,0,0.0,0.0,33.33,15,B
21077,34.17,2,13.29,1,7.5,1,3,1,0,0,6406.67,0.0,35.83,0,A
21078,24.17,2,13.35,1,7.5,1,4,1,0,0,0.0,0.0,33.33,0,B
21079,38.33,4,26.42,3,11.67,1,3,2,0,1,0.0,0.0,37.5,0,A
21080,40.0,2,8.07,6,10.0,1,7,1,0,0,0.0,0.0,37.5,0,B
21081,31.67,2,27.27,1,7.5,1,5,1,0,0,0.0,0.0,37.5,0,B
21082,24.17,2,44.24,5,8.33,0,0,3,1,1,0.0,0.0,33.33,0,B
21083,29.17,2,5.36,1,7.5,1,6,1,0,0,0.0,0.0,33.33,0,B
21084,49.17,4,8.62,0,10.83,1,11,1,1,0,0.0,0.0,25.0,0,B
21085,22.5,2,17.49,1,7.5,1,4,3,0,0,0.0,0.0,33.33,0,B
21086,35.83,2,12.54,5,8.33,1,2,1,0,0,0.0,0.0,33.33,0,A
21087,58.33,2,22.82,0,10.83,1,1,1,0,0,0.0,0.0,16.67,1,B
21088,25.0,2,7.95,1,7.5,0,9,3,0,0,0.0,0.0,37.5,0,B
21089,20.0,2,19.01,5,8.33,1,7,1,0,0,0.0,0.0,33.33,0,A
21090,63.33,4,21.13,1,7.5,1,11,1,0,0,0.0,0.0,12.5,0,B
21091,20.83,2,19.29,1,7.5,4,6,3,0,0,0.0,0.0,33.33,4,B
21092,32.5,2,28.31,6,10.0,0,4,3,0,1,0.0,0.0,46.67,0,B
21093,30.0,4,16.08,0,10.83,2,3,4,1,1,0.0,0.0,33.33,0,B
21094,19.17,2,18.53,15,6.67,0,9,3,0,1,0.0,0.0,33.33,0,B
21095,50.0,2,13.47,8,3.33,2,9,4,0,1,0.0,0.0,33.33,0,B
21096,16.67,-1,27.47,5,8.33,0,-1,3,1,0,0.0,0.0,25.0,0,B
21097,45.0,2,13.64,13,1.67,1,6,1,1,0,0.0,0.0,33.33,21,A
21098,16.67,2,32.29,5,8.33,0,5,0,0,1,0.0,0.0,33.33,0,B
21099,18.33,3,11.93,1,7.5,0,0,3,0,0,0.0,0.0,33.33,0,B
21100,20.0,2,4.23,0,10.83,0,3,3,0,1,0.0,0.0,16.67,0,B
21101,34.17,2,11.78,1,7.5,1,6,1,0,0,0.0,0.0,33.33,0,B
21102,29.17,2,13.81,5,8.33,1,6,1,0,0,0.0,0.0,33.33,0,B
21103,19.17,2,19.55,11,2.5,0,2,0,0,0,0.0,0.0,45.83,4,B
21104,45.0,0,8.4,9,13.33,1,1,1,0,0,0.0,1585.0,41.67,0,A
21105,14.17,2,14.0,2,5.83,0,2,3,0,0,0.0,0.0,13.33,0,B
21106,35.83,2,14.57,1,7.5,0,0,4,0,1,0.0,0.0,33.33,0,B
21107,27.5,2,14.34,15,6.67,2,6,0,0,0,0.0,1881.67,35.0,0,B
21108,25.0,2,12.88,10,12.5,0,3,3,2,1,0.0,0.0,33.33,-1,B
21109,31.67,3,14.05,5,8.33,2,0,0,0,0,0.0,0.0,33.33,0,A
21110,45.0,1,18.46,1,7.5,1,4,1,1,0,0.0,0.0,37.5,0,B
21111,32.5,2,12.05,1,7.5,0,9,0,1,1,0.0,0.0,43.33,0,B
21112,26.67,2,16.24,5,8.33,4,10,0,3,0,0.0,1650.0,33.33,0,B
21113,50.83,4,2.85,8,3.33,1,0,1,0,0,2404.17,0.0,33.33,0,B
21114,20.0,-1,5.5,7,9.17,1,-1,2,1,1,0.0,0.0,29.17,0,B
21115,18.33,2,7.17,0,10.83,0,1,3,0,0,0.0,0.0,33.33,0,B
21116,28.33,2,18.42,1,7.5,1,4,1,0,0,0.0,0.0,33.33,0,A
21117,15.0,2,36.83,12,5.0,0,13,3,1,1,0.0,0.0,16.67,0,B
21118,16.67,2,30.81,1,7.5,0,6,3,0,0,0.0,0.0,20.83,0,B
21119,44.17,3,15.15,1,7.5,2,10,4,0,0,0.0,0.0,33.33,0,B
21120,26.67,2,2.27,5,8.33,0,0,0,0,1,0.0,0.0,33.33,0,B
21121,56.67,1,19.12,5,8.33,1,4,1,0,0,0.0,0.0,25.0,0,B
21122,23.33,2,5.84,5,8.33,4,4,4,0,1,0.0,0.0,12.5,0,B
21123,23.33,2,16.89,5,8.33,1,7,1,0,0,0.0,0.0,33.33,24,B
21124,45.0,2,14.59,5,8.33,1,3,1,1,0,0.0,0.0,46.67,21,A
21125,17.5,-1,20.61,5,8.33,0,-1,3,0,0,0.0,0.0,40.0,0,B
21126,43.33,2,7.57,0,10.83,4,1,4,0,1,0.0,0.0,33.33,-1,B
21127,20.83,2,17.04,5,8.33,1,6,1,0,0,0.0,0.0,33.33,0,B
21128,25.0,2,10.0,3,11.67,1,3,1,2,0,0.0,0.0,41.67,3,A
21129,27.5,2,9.15,5,8.33,0,4,0,0,0,0.0,0.0,26.67,0,B
21130,40.83,2,14.35,0,10.83,0,10,4,2,1,0.0,0.0,33.33,3,B
21131,48.33,2,20.13,8,3.33,6,4,0,4,1,0.0,0.0,25.0,0,B
21132,37.5,2,22.47,7,9.17,1,3,1,0,0,0.0,0.0,20.0,0,A
21133,55.83,2,20.97,8,3.33,1,7,1,1,0,8805.0,0.0,33.33,0,B
21134,35.0,4,14.48,0,10.83,2,3,0,0,0,0.0,0.0,41.67,-1,B
21135,57.5,5,8.66,1,7.5,1,4,1,0,0,0.0,0.0,33.33,0,A
21136,50.83,2,13.61,1,7.5,2,1,0,0,1,0.0,0.0,33.33,0,B
21137,28.33,2,17.41,5,8.33,1,6,1,0,0,0.0,0.0,33.33,0,B
21138,23.33,2,15.11,5,8.33,1,6,1,0,0,0.0,0.0,37.5,0,B
21139,15.83,2,11.67,1,7.5,0,9,3,0,1,0.0,0.0,28.33,0,B
21140,25.83,1,14.4,5,8.33,1,6,1,0,0,0.0,0.0,33.33,0,B
21141,26.67,3,7.95,5,8.33,0,1,0,0,0,0.0,0.0,33.33,0,B
21142,63.33,-1,18.29,10,12.5,1,-1,1,0,0,0.0,1048.33,16.67,0,B
21143,44.17,2,16.02,6,10.0,0,1,0,0,1,0.0,0.0,50.0,0,B
21144,38.33,2,24.92,1,7.5,0,0,4,0,1,0.0,0.0,30.83,0,B
21145,35.83,1,27.93,8,3.33,1,8,1,0,0,3756.67,0.0,33.33,1,B
21146,40.0,-1,15.71,1,7.5,1,-1,1,0,0,0.0,0.0,33.33,0,A
21147,32.5,2,28.37,5,8.33,1,8,1,0,0,0.0,2012.5,82.5,0,A
21148,49.17,2,15.94,8,3.33,2,7,0,0,0,0.0,0.0,33.33,0,B
21149,15.83,2,8.65,5,8.33,0,5,3,0,1,0.0,0.0,31.67,0,B
21150,33.33,2,18.13,5,8.33,1,9,1,0,0,0.0,0.0,33.33,0,A
21151,52.5,5,9.0,12,5.0,1,8,1,0,0,0.0,0.0,41.67,0,B
21152,36.67,-1,15.63,5,8.33,2,-1,4,0,1,0.0,0.0,8.33,14,B
21153,38.33,2,20.13,5,8.33,2,5,4,0,1,0.0,0.0,33.33,0,B
21154,18.33,2,17.83,12,5.0,0,9,4,0,0,0.0,0.0,33.33,0,B
21155,30.0,2,18.28,6,10.0,0,3,0,0,0,0.0,1390.83,37.5,0,B
21156,47.5,2,16.67,5,8.33,1,6,1,0,0,0.0,0.0,33.33,0,A
21157,48.33,2,9.23,1,7.5,0,4,5,0,0,0.0,0.0,20.83,0,B
21158,20.83,-1,13.87,0,10.83,0,-1,0,2,0,0.0,0.0,23.33,20,B
21159,49.17,2,21.05,5,8.33,1,7,1,0,0,2585.83,0.0,29.17,0,A
21160,30.0,2,13.22,1,7.5,1,6,1,0,0,0.0,0.0,37.5,0,B
21161,24.17,2,21.41,3,11.67,1,1,1,0,0,0.0,0.0,37.5,10,B
21162,40.83,5,2.16,0,10.83,2,3,4,0,0,5414.17,0.0,37.5,0,B
21163,35.0,2,30.05,6,10.0,1,5,1,0,0,0.0,0.0,45.83,0,A
21164,35.83,4,9.35,5,8.33,1,7,1,0,0,0.0,0.0,14.17,0,B
21165,38.33,2,32.99,1,7.5,1,1,1,0,0,0.0,0.0,33.33,0,B
21166,35.83,4,26.34,5,8.33,0,1,0,0,1,0.0,0.0,10.0,0,B
21167,33.33,2,8.69,6,10.0,2,7,4,0,1,0.0,0.0,33.33,0,B
21168,35.83,2,4.19,15,6.67,1,7,1,0,0,0.0,0.0,33.33,0,B
21169,40.0,2,9.54,1,7.5,6,0,0,0,1,0.0,0.0,26.67,0,B
21170,21.67,2,8.69,1,7.5,0,2,3,1,0,0.0,0.0,23.33,0,B
21171,25.0,2,17.69,7,9.17,1,0,2,0,1,0.0,0.0,29.17,0,B
21172,48.33,2,2.83,5,8.33,1,5,1,0,0,0.0,1572.5,33.33,0,A
21173,35.83,2,11.67,1,7.5,2,8,0,1,0,0.0,0.0,33.33,0,B
21174,44.17,4,7.05,1,7.5,1,4,1,1,0,0.0,0.0,33.33,0,B
21175,61.67,0,9.53,5,8.33,4,5,0,0,0,0.0,0.0,13.33,0,B
21176,53.33,-1,8.53,5,8.33,6,-1,4,0,1,0.0,0.0,6.67,0,B
21177,37.5,2,4.54,0,10.83,1,3,1,0,0,0.0,0.0,33.33,0,A
21178,26.67,0,39.16,11,2.5,0,9,3,0,1,0.0,0.0,8.33,0,B
21179,19.17,-1,22.93,12,5.0,0,-1,3,1,1,0.0,0.0,33.33,0,B
21180,31.67,2,15.15,5,8.33,1,5,2,0,1,0.0,0.0,33.33,0,A
21181,35.0,1,7.86,0,10.83,1,5,1,0,0,0.0,0.0,33.33,0,A
21182,20.0,4,15.25,5,8.33,0,11,4,4,0,959.17,0.0,33.33,0,B
21183,52.5,2,14.75,1,7.5,1,5,1,0,0,0.0,0.0,29.17,0,B
21184,20.83,4,30.54,5,8.33,0,0,3,1,1,0.0,0.0,29.17,0,B
21185,30.83,2,29.36,5,8.33,1,6,1,1,0,0.0,0.0,33.33,0,B
21186,23.33,1,34.19,1,7.5,1,6,1,0,0,0.0,0.0,33.33,13,B
21187,25.83,2,11.21,5,8.33,1,4,1,0,0,0.0,0.0,33.33,0,B
21188,38.33,2,2.31,10,12.5,1,3,1,0,0,83332.5,0.0,41.67,0,A
21189,36.67,2,8.24,0,10.83,2,5,4,0,0,0.0,0.0,36.67,0,A
21190,35.0,4,17.34,3,11.67,0,3,0,0,1,0.0,0.0,33.33,0,A
21191,37.5,2,16.89,9,13.33,4,1,4,0,0,0.0,0.0,33.33,0,A
21192,43.33,2,11.83,0,10.83,2,5,0,0,0,0.0,0.0,50.0,0,B
21193,33.33,2,8.73,0,10.83,1,1,1,0,0,0.0,0.0,33.33,0,A
21194,21.67,2,15.9,1,7.5,0,5,3,0,0,0.0,0.0,33.33,0,B
21195,45.83,2,15.96,0,10.83,4,6,0,0,0,0.0,0.0,33.33,-1,B
21196,14.17,2,14.28,12,5.0,0,4,3,0,1,0.0,0.0,11.67,0,B
21197,22.5,2,16.11,5,8.33,1,4,1,0,0,0.0,0.0,33.33,0,B
21198,59.17,5,9.61,5,8.33,1,1,1,0,0,16709.17,0.0,41.67,0,A
21199,29.17,2,14.05,0,10.83,1,3,1,0,0,0.0,0.0,41.67,0,B
21200,14.17,2,2.04,12,5.0,0,4,3,0,0,0.0,0.0,13.33,0,B
21201,21.67,2,17.15,1,7.5,1,7,1,0,0,0.0,0.0,43.33,0,A
21202,18.33,2,14.9,5,8.33,0,9,0,0,1,0.0,0.0,29.17,0,B
21203,42.5,2,8.07,0,10.83,1,1,1,0,0,0.0,0.0,50.0,0,A
21204,27.5,2,23.11,5,8.33,1,6,1,0,0,0.0,0.0,33.33,0,B
21205,34.17,4,32.27,6,10.0,1,1,1,1,0,0.0,0.0,41.67,0,A
21206,41.67,2,12.92,3,11.67,1,1,1,0,0,0.0,0.0,41.67,0,A
21207,21.67,2,16.45,1,7.5,1,0,2,0,1,0.0,0.0,33.33,0,B
21208,17.5,2,23.21,1,7.5,0,2,0,1,1,0.0,0.0,33.33,0,B
21209,44.17,2,17.8,1,7.5,1,9,1,0,0,0.0,0.0,33.33,0,A
21210,26.67,5,8.08,1,7.5,1,1,1,0,0,0.0,0.0,33.33,0,A
21211,15.83,2,13.47,5,8.33,0,5,3,0,1,0.0,0.0,16.67,0,B
21212,18.33,2,9.95,0,10.83,0,0,3,0,1,0.0,0.0,29.17,0,B
21213,48.33,2,12.02,1,7.5,1,1,1,0,0,12520.0,0.0,50.0,0,A
21214,39.17,3,3.6,0,10.83,3,1,0,0,0,0.0,0.0,50.0,0,A
21215,42.5,5,15.87,5,8.33,1,1,1,0,0,0.0,0.0,37.5,0,A
21216,35.0,0,28.16,0,10.83,1,1,1,0,0,0.0,0.0,40.0,0,A
21217,23.33,2,2.59,0,10.83,0,1,3,0,0,0.0,0.0,33.33,0,B
21218,24.17,2,11.69,1,7.5,1,0,2,2,1,0.0,0.0,29.17,36,B
21219,41.67,2,13.14,1,7.5,1,1,1,0,0,0.0,0.0,41.67,0,A
21220,18.33,2,25.81,5,8.33,0,4,0,0,1,0.0,0.0,25.0,0,B
21221,39.17,1,12.9,5,8.33,2,4,0,0,1,0.0,0.0,37.5,0,B
21222,50.0,2,18.39,5,8.33,6,5,4,0,1,0.0,0.0,22.5,0,B
21223,38.33,1,14.35,1,7.5,1,5,3,0,1,6081.67,0.0,33.33,0,A
21224,48.33,5,21.07,0,10.83,1,3,1,0,0,0.0,0.0,50.0,0,A
21225,51.67,2,2.2,5,8.33,6,0,0,0,1,0.0,0.0,33.33,0,B
21226,39.17,2,16.51,3,11.67,1,3,1,0,0,0.0,0.0,33.33,-1,A
21227,49.17,2,2.88,1,7.5,6,9,0,0,1,0.0,0.0,33.33,0,B
21228,34.17,2,15.54,1,7.5,4,4,4,0,1,0.0,0.0,33.33,4,B
21229,25.83,2,14.83,1,7.5,1,0,2,0,1,0.0,0.0,30.83,0,B
21230,15.0,2,28.7,1,7.5,0,0,3,0,1,0.0,0.0,33.33,0,B
21231,53.33,1,17.42,1,7.5,1,6,1,0,0,0.0,0.0,41.67,0,B
21232,42.5,1,11.0,1,7.5,1,7,1,0,0,0.0,0.0,54.17,0,B
21233,39.17,1,8.35,0,10.83,0,5,0,0,0,0.0,0.0,29.17,0,B
21234,56.67,2,18.36,0,10.83,6,5,0,0,0,0.0,0.0,29.17,0,A
21235,26.67,2,19.68,1,7.5,1,4,2,4,1,0.0,0.0,33.33,0,B
21236,32.5,2,28.28,4,4.17,1,2,1,0,0,0.0,0.0,35.83,4,B
21237,30.83,2,24.85,6,10.0,2,1,0,0,1,0.0,0.0,40.0,0,B
21238,24.17,2,11.46,1,7.5,0,4,3,0,1,0.0,0.0,33.33,0,B
21239,36.67,2,23.73,1,7.5,1,8,1,4,0,0.0,0.0,33.33,0,B
21240,38.33,2,16.53,10,12.5,1,3,1,0,0,0.0,0.0,33.33,0,A
21241,33.33,1,12.63,4,4.17,1,6,1,0,0,0.0,0.0,33.33,0,A
21242,15.83,-1,20.57,1,7.5,0,-1,3,1,0,0.0,0.0,29.17,0,B
21243,54.17,-1,32.93,1,7.5,1,-1,1,0,0,2011.67,0.0,25.0,0,B
21244,43.33,4,8.16,0,10.83,1,0,2,0,1,0.0,0.0,33.33,0,A
21245,33.33,2,5.17,0,10.83,1,1,1,0,0,0.0,0.0,33.33,0,A
21246,50.83,2,7.81,4,4.17,2,4,0,0,0,0.0,0.0,33.33,0,B
21247,25.0,2,15.27,1,7.5,1,1,1,0,0,0.0,0.0,41.67,0,B
21248,50.83,1,7.5,2,5.83,1,4,1,0,0,0.0,0.0,33.33,0,B
21249,27.5,2,17.94,7,9.17,1,7,1,0,0,0.0,0.0,70.0,0,A
21250,26.67,4,17.09,0,10.83,1,3,1,0,0,0.0,0.0,54.17,0,A
21251,26.67,2,22.17,6,10.0,0,0,0,0,1,0.0,0.0,33.33,0,B
21252,26.67,1,14.15,0,10.83,2,3,5,0,0,0.0,0.0,29.17,0,A
21253,30.83,2,22.7,1,7.5,2,5,0,0,0,0.0,0.0,33.33,0,B
21254,44.17,2,26.42,2,5.83,1,6,1,0,0,0.0,0.0,37.5,0,B
21255,42.5,5,10.17,3,11.67,1,5,1,0,0,0.0,0.0,33.33,0,A
21256,24.17,2,17.2,7,9.17,0,5,0,1,0,0.0,0.0,37.5,0,B
21257,40.0,2,15.69,1,7.5,1,9,1,0,0,0.0,0.0,33.33,0,B
21258,57.5,2,14.88,1,7.5,0,7,0,0,0,13192.5,0.0,33.33,0,A
21259,23.33,2,3.82,3,11.67,0,10,0,0,1,0.0,0.0,33.33,0,B
21260,45.83,4,2.55,0,10.83,6,3,0,0,1,0.0,0.0,33.33,0,A
21261,37.5,2,12.06,7,9.17,1,6,1,0,0,12520.0,0.0,33.33,0,A
21262,15.0,2,11.61,5,8.33,0,4,3,0,1,0.0,0.0,16.67,0,B
21263,50.0,2,9.46,8,3.33,1,6,1,0,0,0.0,0.0,33.33,0,B
21264,31.67,2,8.87,1,7.5,2,9,4,0,0,0.0,0.0,33.33,-1,B
21265,15.83,2,40.37,5,8.33,0,0,3,0,0,0.0,0.0,8.33,0,B
21266,15.0,2,27.19,2,5.83,0,6,3,0,0,0.0,0.0,20.83,0,B
21267,27.5,2,21.86,5,8.33,1,4,1,0,0,0.0,0.0,33.33,0,B
21268,27.5,2,17.4,5,8.33,2,10,4,0,1,0.0,0.0,33.33,0,B
21269,24.17,2,19.67,3,11.67,0,3,0,0,1,0.0,0.0,37.5,0,B
21270,30.83,2,13.1,5,8.33,1,5,1,0,0,0.0,0.0,37.5,0,B
21271,41.67,2,8.73,1,7.5,1,7,1,0,0,0.0,0.0,41.67,0,A
21272,15.83,-1,3.39,5,8.33,0,-1,3,0,0,0.0,0.0,8.33,0,B
21273,23.33,2,10.54,12,5.0,6,0,4,0,1,0.0,1865.0,29.17,0,B
21274,35.83,-1,8.95,0,10.83,1,-1,2,0,1,0.0,0.0,5.83,0,A
21275,19.17,2,13.63,5,8.33,0,4,3,0,1,0.0,0.0,29.17,0,B
21276,39.17,2,21.98,8,3.33,1,6,1,0,0,0.0,0.0,33.33,0,B
21277,17.5,2,26.53,5,8.33,0,10,3,0,0,0.0,0.0,29.17,0,B
21278,15.83,2,15.87,5,8.33,0,4,3,0,1,0.0,0.0,10.0,0,B
21279,39.17,4,14.94,0,10.83,1,3,2,0,1,0.0,0.0,41.67,0,A
21280,30.0,3,12.46,3,11.67,1,3,1,0,0,0.0,0.0,33.33,0,A
21281,51.67,5,4.58,0,10.83,1,8,1,0,0,0.0,2012.5,50.0,0,A
21282,54.17,2,8.57,1,7.5,1,10,1,0,0,0.0,0.0,33.33,0,A
21283,38.33,1,13.69,10,12.5,1,3,1,0,0,0.0,1585.0,37.5,0,A
21284,29.17,2,13.65,2,5.83,0,6,3,0,0,5707.5,0.0,33.33,0,B
21285,41.67,2,11.91,4,4.17,1,9,1,0,0,0.0,0.0,33.33,0,B
21286,16.67,2,20.88,5,8.33,0,5,3,0,1,0.0,0.0,5.0,0,B
21287,14.17,2,9.88,2,5.83,0,0,3,0,1,0.0,0.0,13.33,0,B
21288,27.5,2,11.92,5,8.33,1,6,1,0,0,0.0,1450.0,33.33,0,B
21289,47.5,-1,12.64,5,8.33,2,-1,0,0,1,0.0,0.0,33.33,0,B
21290,44.17,1,8.04,0,10.83,1,3,1,0,0,0.0,0.0,41.67,0,B
21291,39.17,5,19.48,0,10.83,1,5,1,0,0,0.0,0.0,33.33,0,A
21292,51.67,5,10.97,3,11.67,1,5,1,0,0,0.0,0.0,29.17,0,B
21293,29.17,2,45.33,1,7.5,2,4,0,1,0,0.0,0.0,33.33,0,B
21294,22.5,2,3.9,0,10.83,0,0,0,0,1,0.0,0.0,35.83,0,B
21295,19.17,2,9.31,1,7.5,0,10,3,0,0,0.0,0.0,41.67,0,B
21296,22.5,2,15.42,3,11.67,0,3,0,0,1,0.0,1253.33,37.5,0,B
21297,32.5,2,7.38,7,9.17,2,0,4,0,1,0.0,0.0,33.33,0,B
21298,20.83,2,18.96,0,10.83,1,0,2,1,1,0.0,0.0,31.67,0,B
21299,20.0,2,15.65,5,8.33,0,1,0,1,1,0.0,0.0,16.67,0,B
21300,19.17,2,2.26,1,7.5,1,4,1,0,0,0.0,0.0,33.33,0,B
21301,24.17,2,11.19,0,10.83,1,3,2,0,1,0.0,0.0,29.17,0,A
21302,25.0,2,8.2,0,10.83,1,3,2,0,1,0.0,0.0,31.67,0,B
21303,28.33,2,9.1,1,7.5,4,6,0,0,0,0.0,0.0,37.5,22,B
21304,26.67,2,15.05,12,5.0,4,6,4,0,1,0.0,0.0,33.33,0,B
21305,15.0,2,33.76,2,5.83,0,4,3,1,0,0.0,1335.0,19.17,0,B
21306,16.67,2,12.35,7,9.17,0,5,0,1,1,0.0,0.0,29.17,0,B
21307,31.67,0,16.58,0,10.83,1,3,1,0,0,0.0,0.0,37.5,0,A
21308,15.0,2,11.18,15,6.67,0,4,3,0,1,0.0,0.0,16.67,0,B
21309,34.17,2,14.03,4,4.17,1,6,1,0,0,0.0,0.0,33.33,0,B
21310,17.5,2,22.26,7,9.17,0,4,0,0,1,0.0,0.0,41.67,0,B
21311,30.0,0,3.09,1,7.5,1,11,1,0,0,0.0,0.0,40.0,0,A
21312,50.83,2,7.9,5,8.33,2,4,0,0,1,0.0,0.0,25.0,0,B
21313,25.0,2,4.45,5,8.33,1,9,1,0,0,0.0,0.0,40.0,0,B
21314,21.67,2,8.84,5,8.33,1,0,1,0,0,0.0,0.0,33.33,0,A
21315,22.5,2,20.66,0,10.83,1,10,2,0,1,0.0,0.0,33.33,0,A
21316,37.5,2,34.3,1,7.5,1,9,1,0,0,0.0,0.0,37.5,0,A
21317,39.17,2,16.86,1,7.5,2,0,0,0,1,0.0,0.0,31.67,0,B
21318,15.83,2,11.25,5,8.33,0,0,3,0,1,0.0,0.0,8.33,0,B
21319,24.17,2,3.82,1,7.5,0,0,0,0,1,0.0,0.0,45.83,0,B
21320,42.5,5,14.91,1,7.5,1,1,1,0,0,0.0,0.0,58.33,0,A
21321,28.33,4,18.68,6,10.0,1,3,1,0,0,0.0,0.0,50.0,0,B
21322,35.0,1,26.11,1,7.5,1,5,1,0,0,3256.67,0.0,37.5,0,B
21323,21.67,2,20.95,11,2.5,0,8,5,1,0,0.0,0.0,33.33,4,B
21324,16.67,0,35.17,5,8.33,0,2,0,0,0,0.0,0.0,12.5,0,B
21325,35.83,2,32.34,6,10.0,0,3,0,0,0,0.0,0.0,41.67,0,A
21326,16.67,2,3.09,5,8.33,0,4,3,0,1,0.0,0.0,16.67,0,B
21327,22.5,2,8.27,1,7.5,1,1,1,0,0,0.0,0.0,41.67,0,B
21328,38.33,3,27.08,5,8.33,1,6,1,0,0,0.0,0.0,33.33,0,A
21329,32.5,2,9.38,1,7.5,0,7,3,0,0,0.0,0.0,33.33,0,B
21330,27.5,2,14.53,5,8.33,0,0,0,0,0,0.0,0.0,40.83,0,B
21331,35.0,2,15.08,7,9.17,1,0,1,0,0,0.0,0.0,26.67,0,B
21332,19.17,2,33.41,1,7.5,0,0,3,0,0,0.0,0.0,20.83,0,B
21333,24.17,2,6.97,0,10.83,1,1,2,0,1,0.0,0.0,35.0,0,A
21334,22.5,2,6.8,1,7.5,0,7,3,0,0,0.0,0.0,50.0,0,B
21335,35.83,1,15.85,1,7.5,2,6,3,0,0,0.0,0.0,29.17,0,B
21336,19.17,2,26.27,5,8.33,0,2,0,0,0,0.0,0.0,33.33,0,B
21337,33.33,4,2.81,3,11.67,2,3,4,0,1,0.0,0.0,36.67,0,B
21338,29.17,4,17.18,5,8.33,1,11,1,0,0,0.0,0.0,50.83,0,A
21339,25.0,2,15.86,1,7.5,0,5,5,0,0,0.0,0.0,33.33,0,B
21340,49.17,2,9.53,2,5.83,1,7,1,3,0,0.0,0.0,33.33,0,B
21341,54.17,1,6.42,5,8.33,1,1,1,0,0,1908.33,0.0,33.33,0,B
21342,23.33,2,4.19,3,11.67,1,3,1,0,0,0.0,0.0,50.0,0,B
21343,65.83,2,21.66,0,10.83,1,5,1,0,0,0.0,0.0,33.33,0,B
21344,35.83,4,7.52,3,11.67,1,3,2,1,1,0.0,0.0,29.17,0,A
21345,45.0,2,14.27,8,3.33,1,9,1,0,0,0.0,0.0,33.33,0,B
21346,22.5,2,16.95,1,7.5,1,2,1,0,0,0.0,0.0,51.67,0,B
21347,25.0,2,15.99,0,10.83,1,3,1,0,0,12520.0,0.0,29.17,0,A
21348,18.33,-1,9.0,0,10.83,0,-1,3,2,1,0.0,0.0,12.5,20,B
21349,28.33,2,11.96,1,7.5,3,4,4,0,1,0.0,0.0,54.17,0,B
21350,15.0,2,9.2,2,5.83,0,3,5,0,0,0.0,0.0,2.5,0,B
21351,33.33,1,14.32,7,9.17,1,3,2,0,1,0.0,1647.5,12.5,0,A
21352,23.33,2,13.29,4,4.17,1,5,1,0,0,3756.67,0.0,33.33,0,B
21353,15.0,2,17.17,1,7.5,0,0,3,0,1,0.0,0.0,33.33,0,B
21354,38.33,2,11.83,5,8.33,1,6,1,0,0,0.0,0.0,33.33,0,B
21355,19.17,2,16.2,1,7.5,0,0,3,0,1,0.0,0.0,29.17,0,B
21356,64.17,-1,14.24,5,8.33,1,-1,1,0,0,0.0,0.0,5.0,0,B
21357,34.17,3,2.98,3,11.67,1,1,1,0,0,0.0,1540.0,33.33,0,A
21358,40.0,2,15.47,5,8.33,2,1,0,0,0,0.0,0.0,41.67,0,A
21359,24.17,2,4.0,0,10.83,0,3,0,0,0,0.0,0.0,41.67,0,B
21360,34.17,2,10.31,2,5.83,2,2,4,0,1,0.0,0.0,33.33,0,B
21361,34.17,2,14.18,4,4.17,4,4,0,0,0,0.0,0.0,33.33,0,B
21362,28.33,2,9.65,6,10.0,1,3,1,0,0,0.0,0.0,45.83,0,B
21363,40.83,1,30.74,6,10.0,2,5,0,0,0,0.0,0.0,41.67,0,B
21364,40.83,2,12.8,1,7.5,4,5,4,0,0,0.0,0.0,41.67,0,B
21365,25.0,2,6.39,1,7.5,0,2,0,0,0,0.0,0.0,33.33,0,B
