ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13
9107,33.33,2,14.65,5,8.33,0,1,0,0,1,0.0,1116.67,33.33,0
9108,24.17,0,11.91,3,11.67,1,10,1,0,0,0.0,0.0,41.67,10
9109,21.67,2,15.63,4,4.17,1,6,1,0,0,2195.83,0.0,29.17,4
9110,49.17,2,14.54,2,5.83,1,7,1,0,0,0.0,0.0,33.33,0
9111,30.0,2,14.94,5,8.33,2,4,0,0,1,0.0,0.0,33.33,0
9112,40.0,4,8.98,0,10.83,1,3,1,0,0,0.0,0.0,45.83,0
9113,18.33,0,15.08,5,8.33,0,3,0,0,1,0.0,0.0,13.33,0
9114,43.33,2,18.84,4,4.17,1,7,1,0,0,0.0,0.0,37.5,0
9115,32.5,2,10.12,1,7.5,0,4,0,0,1,0.0,0.0,39.17,0
9116,20.83,2,8.04,1,7.5,0,2,3,0,0,0.0,0.0,33.33,0
9117,30.83,1,2.3,7,9.17,1,8,1,0,0,0.0,0.0,50.0,0
9118,30.83,2,11.07,5,8.33,1,6,1,0,0,0.0,0.0,33.33,0
9119,27.5,1,13.95,0,10.83,2,6,0,0,0,0.0,1325.0,50.0,0
9120,40.0,0,13.78,0,10.83,1,1,1,0,0,0.0,0.0,31.67,0
9121,24.17,2,16.89,7,9.17,0,2,3,0,0,0.0,0.0,33.33,0
9122,49.17,2,5.6,1,7.5,6,6,0,0,1,0.0,0.0,33.33,0
9123,40.0,2,7.37,1,7.5,4,0,0,0,1,0.0,0.0,33.33,0
9124,40.83,2,29.87,13,1.67,0,9,5,0,1,0.0,0.0,33.33,4
9125,19.17,0,6.08,7,9.17,1,11,1,0,0,0.0,0.0,33.33,0
9126,21.67,2,10.41,5,8.33,2,5,0,0,0,0.0,0.0,37.5,0
9127,28.33,2,11.8,1,7.5,1,9,1,0,0,0.0,0.0,33.33,0
9128,16.67,-1,12.08,5,8.33,0,-1,3,0,0,0.0,0.0,33.33,0
9129,32.5,2,27.08,1,7.5,1,2,1,0,0,0.0,0.0,33.33,0
9130,41.67,1,12.13,5,8.33,1,6,1,0,0,0.0,0.0,33.33,0
9131,45.0,2,17.12,1,7.5,1,7,1,0,0,6406.67,0.0,50.0,0
9132,30.83,2,8.32,1,7.5,1,7,1,0,0,0.0,0.0,33.33,0
9133,28.33,1,14.3,5,8.33,0,8,0,0,0,0.0,0.0,29.17,0
9134,19.17,2,26.38,0,10.83,0,5,3,2,0,0.0,0.0,16.67,0
9135,16.67,-1,11.63,5,8.33,0,-1,3,1,1,0.0,0.0,33.33,0
9136,30.83,2,12.82,5,8.33,2,7,0,0,0,0.0,1450.83,58.33,0
9137,15.83,-1,12.61,5,8.33,0,-1,3,0,0,0.0,0.0,20.83,0
9138,29.17,2,22.63,0,10.83,1,1,1,0,0,0.0,1572.5,41.67,0
9139,20.0,2,15.34,0,10.83,0,0,3,0,1,0.0,0.0,33.33,0
9140,19.17,3,35.73,6,10.0,0,0,3,1,0,0.0,0.0,16.67,0
9141,19.17,4,19.85,0,10.83,0,3,3,1,1,0.0,0.0,26.67,0
9142,22.5,2,12.89,5,8.33,0,10,3,4,1,0.0,0.0,26.67,2
9143,20.83,2,16.74,1,7.5,0,4,4,0,1,0.0,0.0,41.67,0
9144,22.5,0,19.37,10,12.5,0,3,0,1,1,0.0,0.0,66.67,-1
9145,56.67,-1,13.35,1,7.5,1,-1,1,0,0,0.0,0.0,19.17,0
9146,37.5,2,8.54,7,9.17,2,9,3,0,1,0.0,0.0,33.33,0
9147,45.83,2,33.47,5,8.33,2,6,0,0,0,0.0,0.0,33.33,0
9148,38.33,2,10.75,0,10.83,2,9,5,0,0,0.0,1881.67,41.67,23
9149,25.83,1,9.84,1,7.5,1,6,1,0,0,0.0,0.0,41.67,0
9150,27.5,4,13.17,1,7.5,1,4,1,3,0,0.0,0.0,33.33,0
9151,33.33,2,14.6,5,8.33,1,6,1,0,0,0.0,0.0,41.67,0
9152,19.17,2,22.77,3,11.67,0,4,0,0,1,0.0,0.0,8.33,0
9153,32.5,1,25.32,1,7.5,4,6,0,0,0,0.0,1390.83,41.67,0
9154,26.67,2,19.0,1,7.5,1,9,1,0,0,0.0,0.0,33.33,0
9155,45.83,1,11.38,5,8.33,1,3,1,0,0,0.0,0.0,41.67,0
9156,38.33,3,22.83,5,8.33,4,1,4,0,1,0.0,0.0,41.67,0
9157,24.17,2,11.58,6,10.0,0,1,3,3,0,0.0,0.0,20.83,0
9158,40.83,5,7.9,3,11.67,0,1,0,0,1,23190.0,0.0,29.17,0
9159,49.17,2,14.71,1,7.5,1,6,1,0,0,0.0,0.0,41.67,0
9160,25.0,2,2.76,7,9.17,1,6,1,0,0,0.0,0.0,33.33,0
9161,39.17,2,17.63,1,7.5,6,6,0,0,0,0.0,0.0,33.33,0
9162,48.33,2,13.79,8,3.33,2,4,0,0,1,0.0,0.0,33.33,0
9163,48.33,2,17.55,13,1.67,1,4,1,0,0,0.0,0.0,33.33,1
9164,16.67,5,34.52,1,7.5,2,2,3,0,0,0.0,0.0,20.83,0
9165,35.83,2,25.43,5,8.33,2,4,0,0,1,0.0,0.0,25.0,0
9166,15.83,2,22.12,5,8.33,0,0,3,0,1,0.0,1667.5,33.33,1
9167,33.33,0,18.96,3,11.67,1,11,1,0,0,0.0,0.0,33.33,0
9168,19.17,4,18.92,5,8.33,0,4,3,0,0,0.0,0.0,16.67,0
9169,50.83,2,13.65,15,6.67,1,6,2,1,1,0.0,0.0,33.33,0
9170,45.0,2,10.78,0,10.83,1,5,1,0,0,0.0,0.0,50.0,0
9171,26.67,2,6.47,3,11.67,1,5,1,0,0,0.0,0.0,50.0,0
9172,20.83,1,4.08,1,7.5,0,6,3,0,0,0.0,0.0,30.0,0
9173,25.0,2,7.71,1,7.5,1,6,1,0,0,0.0,0.0,35.0,0
9174,15.83,2,3.05,1,7.5,0,5,0,0,0,0.0,0.0,31.67,0
9175,19.17,-1,37.25,0,10.83,1,-1,1,0,0,0.0,0.0,33.33,0
9176,54.17,2,13.07,7,9.17,1,4,1,0,0,0.0,0.0,29.17,0
9177,20.83,2,20.74,0,10.83,0,5,0,0,0,0.0,1325.0,36.67,0
9178,17.5,2,18.85,1,7.5,0,4,0,0,0,0.0,0.0,29.17,0
9179,40.0,2,21.12,4,4.17,1,5,1,0,0,0.0,0.0,33.33,-1
9180,19.17,1,14.0,1,7.5,1,2,3,0,0,0.0,0.0,33.33,0
9181,20.0,2,13.41,5,8.33,0,4,0,0,1,0.0,0.0,33.33,0
9182,25.0,2,8.01,0,10.83,1,3,1,0,0,0.0,0.0,50.0,0
9183,25.83,2,14.61,3,11.67,0,3,0,0,1,2164.17,0.0,37.5,0
9184,48.33,2,7.43,15,6.67,1,6,1,0,0,0.0,0.0,33.33,0
9185,27.5,2,35.07,9,13.33,1,3,1,0,0,12520.0,0.0,41.67,0
9186,26.67,0,2.0,0,10.83,1,6,1,0,0,0.0,0.0,43.33,0
9187,24.17,2,12.13,0,10.83,1,0,2,2,1,0.0,0.0,37.5,0
9188,50.83,2,3.91,1,7.5,2,4,5,0,1,0.0,0.0,82.5,0
9189,35.83,5,6.29,5,8.33,1,5,1,0,0,0.0,0.0,36.67,0
9190,31.67,2,13.47,7,9.17,1,1,1,0,0,0.0,0.0,33.33,0
9191,14.17,2,3.86,2,5.83,0,4,3,0,1,0.0,0.0,12.5,0
9192,30.0,2,12.43,5,8.33,1,1,2,0,1,0.0,0.0,33.33,0
9193,37.5,3,13.52,5,8.33,1,10,1,0,0,0.0,0.0,33.33,0
9194,51.67,2,14.89,3,11.67,1,1,1,0,0,0.0,0.0,45.83,0
9195,38.33,0,5.64,7,9.17,2,0,3,0,1,0.0,0.0,16.67,0
9196,35.0,1,14.87,10,12.5,0,3,0,0,0,0.0,0.0,31.67,0
9197,25.83,2,2.16,5,8.33,2,4,0,0,0,0.0,0.0,41.67,0
9198,35.0,1,2.57,6,10.0,1,0,1,0,0,0.0,0.0,33.33,0
9199,30.83,2,13.19,0,10.83,1,3,1,0,0,0.0,0.0,33.33,-1
9200,42.5,2,17.68,1,7.5,1,2,1,0,0,0.0,1585.0,35.0,0
9201,37.5,2,13.53,5,8.33,1,6,1,0,0,0.0,0.0,33.33,0
9202,60.83,3,10.56,1,7.5,2,0,0,0,1,20936.67,0.0,16.67,0
9203,15.83,2,16.04,1,7.5,2,10,4,0,1,0.0,0.0,45.83,0
9204,24.17,2,2.23,0,10.83,1,1,1,0,0,0.0,0.0,33.33,0
9205,32.5,2,6.13,10,12.5,2,3,0,1,1,11291.67,0.0,58.33,0
9206,26.67,2,17.56,6,10.0,1,1,1,0,0,0.0,0.0,37.5,0
9207,38.33,2,8.47,5,8.33,2,9,0,0,0,0.0,0.0,33.33,0
9208,35.0,2,14.69,10,12.5,1,10,1,0,0,0.0,0.0,54.17,0
9209,20.0,2,10.29,1,7.5,1,6,1,1,0,0.0,0.0,33.33,0
9210,34.17,4,20.15,0,10.83,1,3,1,0,0,0.0,0.0,37.5,0
9211,53.33,-1,16.33,1,7.5,2,-1,0,0,1,0.0,0.0,20.0,0
9212,23.33,2,15.76,5,8.33,1,2,1,0,0,0.0,0.0,33.33,0
9213,47.5,2,35.42,1,7.5,1,7,1,0,0,0.0,0.0,33.33,0
9214,24.17,2,29.27,12,5.0,1,7,1,0,0,0.0,0.0,37.5,0
9215,29.17,2,11.53,1,7.5,0,6,4,0,1,95.0,0.0,33.33,0
9216,32.5,2,8.1,0,10.83,1,3,2,0,1,0.0,0.0,25.0,0
9217,31.67,2,15.31,1,7.5,1,6,1,0,0,0.0,0.0,33.33,0
9218,33.33,2,11.6,0,10.83,1,1,1,0,0,0.0,0.0,33.33,0
9219,40.83,2,23.38,1,7.5,4,5,0,0,1,0.0,0.0,33.33,0
9220,26.67,2,13.46,1,7.5,0,0,5,0,1,0.0,0.0,41.67,0
9221,33.33,2,4.49,5,8.33,2,4,4,0,1,0.0,0.0,25.0,0
9222,24.17,2,16.4,6,10.0,2,1,4,0,1,0.0,0.0,30.83,0
9223,30.0,5,13.11,5,8.33,3,0,4,0,1,0.0,0.0,20.83,0
9224,39.17,2,4.79,5,8.33,1,0,1,0,0,6406.67,0.0,35.0,0
9225,19.17,2,7.37,5,8.33,2,0,3,0,1,0.0,0.0,33.33,0
9226,34.17,1,16.3,5,8.33,6,8,4,0,0,0.0,0.0,33.33,0
9227,34.17,4,10.01,3,11.67,0,3,3,0,1,7178.33,0.0,41.67,0
9228,15.0,2,5.86,15,6.67,0,2,3,0,0,0.0,0.0,18.33,0
9229,28.33,2,18.96,6,10.0,2,6,4,1,1,6202.5,0.0,33.33,0
9230,31.67,1,1.65,1,7.5,1,1,1,0,0,0.0,0.0,41.67,0
9231,28.33,2,11.13,1,7.5,1,6,1,0,0,0.0,0.0,41.67,0
9232,51.67,0,25.35,1,7.5,1,7,1,0,0,0.0,0.0,33.33,0
9233,55.0,1,7.41,1,7.5,6,10,0,0,1,0.0,0.0,37.5,0
9234,15.0,2,14.21,1,7.5,0,11,0,0,0,0.0,0.0,33.33,6
9235,34.17,2,13.04,1,7.5,1,6,1,0,0,0.0,0.0,33.33,0
9236,35.0,2,24.33,5,8.33,0,4,3,0,0,0.0,0.0,25.0,0
9237,37.5,2,7.95,6,10.0,1,6,1,0,0,0.0,0.0,37.5,0
9238,20.0,4,11.55,0,10.83,0,3,0,0,1,0.0,0.0,50.0,0
9239,50.0,2,20.93,1,7.5,1,4,1,1,0,0.0,0.0,33.33,-1
9240,32.5,2,17.94,1,7.5,0,6,0,0,0,0.0,0.0,33.33,0
9241,36.67,3,4.1,0,10.83,1,3,1,0,0,0.0,1572.5,33.33,0
9242,24.17,2,10.17,5,8.33,2,2,0,0,0,0.0,0.0,37.5,0
9243,30.83,2,26.83,0,10.83,0,5,0,1,0,0.0,0.0,40.0,-1
9244,17.5,0,23.07,1,7.5,0,6,3,0,0,0.0,0.0,10.0,0
9245,40.0,2,13.81,0,10.83,1,1,1,0,0,0.0,0.0,33.33,0
9246,30.0,2,12.46,0,10.83,1,1,1,0,0,4315.0,0.0,33.33,0
9247,19.17,2,22.64,0,10.83,0,2,3,0,0,0.0,0.0,33.33,0
9248,40.83,2,29.18,0,10.83,1,1,1,0,0,12520.0,0.0,41.67,0
9249,24.17,2,2.7,0,10.83,0,0,0,0,1,0.0,0.0,33.33,0
9250,28.33,1,7.91,5,8.33,1,6,1,0,0,0.0,0.0,33.33,0
9251,60.0,-1,17.42,7,9.17,6,-1,0,0,1,0.0,2054.17,33.33,0
9252,24.17,4,18.52,2,5.83,0,2,3,1,0,0.0,0.0,33.33,0
9253,37.5,2,28.33,0,10.83,0,0,4,0,1,0.0,0.0,25.0,-1
9254,24.17,2,15.8,2,5.83,2,6,0,0,0,0.0,0.0,43.33,0
9255,30.83,0,1.99,6,10.0,0,0,0,0,1,0.0,0.0,33.33,0
9256,35.0,2,32.27,6,10.0,1,1,1,0,0,0.0,0.0,36.67,0
9257,58.33,-1,7.71,1,7.5,6,-1,0,0,0,0.0,0.0,5.0,0
9258,35.83,2,13.78,0,10.83,1,3,1,0,0,0.0,0.0,33.33,0
9259,52.5,2,14.01,1,7.5,1,6,1,0,0,0.0,0.0,40.0,0
9260,53.33,1,8.05,5,8.33,1,1,1,0,0,0.0,1184.17,29.17,0
9261,31.67,2,4.07,0,10.83,1,1,1,0,0,0.0,0.0,50.0,0
9262,20.0,2,9.68,5,8.33,0,0,5,2,1,0.0,0.0,33.33,-1
9263,24.17,2,20.3,1,7.5,3,7,3,0,0,0.0,0.0,25.0,0
9264,25.0,2,29.09,6,10.0,3,5,0,1,1,0.0,0.0,33.33,0
9265,55.0,1,14.73,1,7.5,6,5,0,0,0,0.0,0.0,33.33,0
9266,20.83,2,4.96,0,10.83,0,1,3,0,0,0.0,0.0,33.33,0
9267,32.5,3,10.04,1,7.5,1,0,1,0,0,0.0,0.0,33.33,0
9268,18.33,4,8.28,0,10.83,0,0,3,0,1,0.0,0.0,25.0,0
9269,25.83,2,10.47,5,8.33,0,0,0,0,1,0.0,0.0,33.33,0
9270,24.17,2,21.97,8,3.33,0,6,0,0,0,0.0,0.0,33.33,0
9271,43.33,2,7.0,7,9.17,1,3,1,0,0,0.0,0.0,33.33,0
9272,42.5,1,10.24,6,10.0,0,8,3,0,1,0.0,0.0,33.33,0
9273,33.33,2,16.14,1,7.5,1,9,1,1,0,0.0,0.0,33.33,21
9274,47.5,-1,13.55,5,8.33,1,-1,2,0,1,2585.83,0.0,33.33,0
9275,53.33,1,3.44,5,8.33,6,1,0,0,1,0.0,0.0,50.0,0
9276,25.83,2,12.47,1,7.5,2,4,0,0,1,0.0,0.0,23.33,0
9277,61.67,4,15.9,8,3.33,1,11,1,0,0,0.0,0.0,33.33,0
9278,35.83,0,7.96,5,8.33,0,4,0,1,1,0.0,0.0,25.0,0
9279,66.67,5,12.22,3,11.67,1,1,1,0,0,83332.5,0.0,45.0,0
9280,23.33,3,24.42,0,10.83,0,1,0,0,0,0.0,0.0,41.67,0
9281,64.17,4,13.49,8,3.33,6,0,0,0,1,0.0,0.0,33.33,0
9282,56.67,2,13.08,1,7.5,2,13,4,1,1,0.0,0.0,20.0,0
9283,42.5,0,13.91,1,7.5,2,0,0,0,1,0.0,0.0,31.67,0
9284,17.5,2,17.03,1,7.5,0,0,3,0,1,0.0,0.0,33.33,4
9285,35.83,2,3.41,15,6.67,1,5,1,0,0,0.0,0.0,33.33,13
9286,35.0,2,13.91,1,7.5,2,4,0,0,0,0.0,0.0,33.33,0
9287,40.0,2,7.6,3,11.67,2,1,4,0,1,0.0,0.0,33.33,0
9288,25.0,2,24.24,2,5.83,4,5,0,0,0,0.0,0.0,33.33,0
9289,28.33,-1,12.42,8,3.33,1,-1,2,0,1,0.0,0.0,33.33,4
9290,26.67,2,21.98,1,7.5,1,9,1,0,0,0.0,0.0,35.0,0
9291,46.67,2,12.57,1,7.5,0,5,3,0,0,0.0,0.0,33.33,0
9292,41.67,2,13.73,5,8.33,1,6,1,0,0,0.0,0.0,33.33,0
9293,33.33,2,16.66,1,7.5,0,7,3,1,0,0.0,1432.5,33.33,0
9294,19.17,3,35.46,2,5.83,0,0,4,1,1,0.0,0.0,33.33,0
9295,45.0,2,7.74,5,8.33,4,10,5,1,1,3417.5,0.0,33.33,0
9296,23.33,1,13.02,1,7.5,0,5,3,0,1,0.0,0.0,33.33,-1
9297,28.33,2,6.35,5,8.33,1,0,2,0,1,0.0,0.0,33.33,0
9298,40.0,2,7.59,9,13.33,1,3,1,0,0,0.0,0.0,50.0,0
9299,46.67,4,17.61,5,8.33,1,1,1,0,0,0.0,0.0,82.5,0
9300,25.83,2,7.13,1,7.5,1,2,1,0,0,0.0,0.0,35.0,0
9301,35.0,2,6.78,0,10.83,2,5,4,0,1,0.0,0.0,41.67,0
9302,30.0,2,9.71,1,7.5,0,0,0,2,1,0.0,0.0,29.17,33
9303,43.33,2,7.87,0,10.83,2,0,4,0,0,0.0,3141.67,33.33,0
9304,45.83,2,24.44,12,5.0,1,6,1,0,0,0.0,0.0,33.33,0
9305,20.83,2,11.41,2,5.83,1,6,3,0,0,2150.0,0.0,25.0,0
9306,29.17,0,3.91,1,7.5,0,4,5,0,0,0.0,0.0,33.33,0
9307,42.5,2,1.92,7,9.17,1,7,1,0,0,0.0,0.0,82.5,0
9308,15.83,2,5.81,5,8.33,0,0,4,2,1,0.0,0.0,33.33,0
9309,49.17,2,48.42,2,5.83,6,7,4,0,1,0.0,0.0,33.33,0
9310,15.83,2,23.57,5,8.33,0,9,0,0,1,0.0,0.0,66.67,0
9311,38.33,0,19.33,3,11.67,0,3,0,0,1,0.0,0.0,33.33,0
9312,26.67,-1,25.24,1,7.5,1,-1,1,1,0,0.0,0.0,37.5,0
9313,38.33,1,3.38,10,12.5,1,3,1,0,0,0.0,0.0,33.33,0
9314,21.67,2,15.49,5,8.33,0,2,0,0,0,0.0,0.0,20.83,0
9315,45.83,2,7.47,1,7.5,3,13,0,1,1,0.0,0.0,30.0,0
9316,23.33,2,6.39,1,7.5,0,1,3,0,1,0.0,0.0,33.33,0
9317,50.83,3,7.09,6,10.0,1,1,1,2,0,2585.83,0.0,33.33,0
9318,29.17,2,24.25,6,10.0,1,3,5,0,0,0.0,0.0,33.33,0
9319,17.5,-1,8.69,5,8.33,0,-1,0,0,0,0.0,0.0,33.33,0
9320,43.33,4,10.09,5,8.33,1,11,1,0,0,0.0,0.0,29.17,0
9321,17.5,2,17.24,5,8.33,0,5,3,0,0,0.0,0.0,6.67,0
9322,27.5,4,2.16,7,9.17,1,6,1,0,0,0.0,0.0,33.33,0
9323,31.67,5,4.81,7,9.17,2,8,0,0,0,0.0,0.0,41.67,0
9324,36.67,2,13.64,1,7.5,2,5,4,0,1,0.0,0.0,50.0,0
9325,24.17,2,18.1,0,10.83,0,5,0,0,0,7178.33,0.0,41.67,0
9326,32.5,2,26.47,1,7.5,4,2,4,0,0,0.0,0.0,33.33,0
9327,26.67,2,15.06,1,7.5,1,4,1,0,0,0.0,0.0,50.0,0
9328,39.17,2,22.2,1,7.5,2,10,4,1,1,0.0,0.0,45.83,0
9329,23.33,2,14.71,6,10.0,0,0,5,0,0,0.0,0.0,29.17,0
9330,49.17,4,26.59,5,8.33,1,6,1,0,0,0.0,0.0,45.83,0
9331,31.67,2,6.75,0,10.83,1,5,1,0,0,4315.0,0.0,40.0,0
9332,19.17,2,2.59,0,10.83,0,0,0,0,1,0.0,0.0,12.5,0
9333,36.67,2,7.2,0,10.83,1,6,1,0,0,0.0,0.0,33.33,0
9334,45.83,3,15.76,3,11.67,2,1,0,0,0,0.0,0.0,33.33,-1
9335,54.17,2,6.68,0,10.83,1,1,1,0,0,0.0,0.0,50.0,0
9336,15.83,2,7.17,5,8.33,0,5,3,0,1,0.0,0.0,11.67,0
9337,48.33,2,11.63,2,5.83,1,11,1,0,0,0.0,0.0,29.17,0
9338,40.83,2,10.11,3,11.67,2,5,4,4,1,0.0,0.0,16.67,30
9339,36.67,2,16.83,0,10.83,1,3,1,0,0,83332.5,0.0,33.33,-1
9340,36.67,4,14.32,1,7.5,2,0,4,0,1,0.0,0.0,29.17,0
9341,27.5,2,23.54,5,8.33,1,6,1,0,0,0.0,0.0,33.33,0
9342,31.67,1,6.34,1,7.5,0,0,0,0,1,0.0,0.0,41.67,0
9343,30.83,4,15.09,1,7.5,1,11,1,0,0,0.0,0.0,45.0,0
9344,25.0,2,13.62,1,7.5,1,6,1,0,0,0.0,0.0,33.33,0
9345,23.33,2,9.83,3,11.67,1,5,1,0,0,0.0,0.0,33.33,0
9346,22.5,2,3.77,3,11.67,0,10,0,0,0,0.0,0.0,45.83,0
9347,40.83,0,11.92,0,10.83,1,3,2,0,1,0.0,0.0,33.33,0
9348,23.33,2,15.73,0,10.83,0,1,0,0,0,0.0,0.0,33.33,0
9349,50.83,4,5.71,2,5.83,1,1,1,0,0,0.0,0.0,33.33,0
9350,34.17,0,13.06,7,9.17,1,10,1,0,0,0.0,0.0,33.33,0
9351,16.67,0,16.25,5,8.33,0,7,3,0,0,0.0,0.0,25.0,0
9352,33.33,2,26.46,10,12.5,1,1,1,0,0,0.0,0.0,41.67,0
9353,47.5,2,10.62,0,10.83,1,1,1,0,0,6081.67,0.0,50.0,-1
9354,30.0,-1,14.44,0,10.83,0,-1,3,0,1,0.0,0.0,41.67,0
9355,51.67,2,10.24,1,7.5,1,9,1,0,0,0.0,0.0,33.33,0
9356,25.83,2,32.45,13,1.67,1,8,1,0,0,0.0,0.0,33.33,4
9357,25.83,2,12.27,2,5.83,1,4,2,0,1,0.0,0.0,33.33,-1
9358,56.67,2,11.27,1,7.5,6,4,0,0,1,0.0,0.0,40.0,0
9359,15.0,2,15.66,1,7.5,0,5,3,0,1,0.0,0.0,15.83,0
9360,25.0,0,42.74,0,10.83,1,11,1,1,0,0.0,0.0,33.33,0
9361,35.0,-1,11.04,0,10.83,2,-1,0,0,1,0.0,0.0,10.0,18
9362,31.67,2,2.83,1,7.5,1,5,1,0,0,0.0,0.0,36.67,0
9363,15.83,2,4.94,1,7.5,0,4,3,0,0,0.0,0.0,30.83,0
9364,18.33,2,9.38,5,8.33,0,1,3,0,1,0.0,0.0,33.33,25
9365,38.33,0,10.07,1,7.5,1,4,1,1,0,0.0,0.0,33.33,0
9366,47.5,2,9.79,11,2.5,1,6,1,0,0,0.0,0.0,33.33,0
9367,54.17,-1,14.45,1,7.5,1,-1,1,0,0,0.0,0.0,8.33,0
9368,15.0,2,19.3,1,7.5,1,2,1,0,0,0.0,0.0,33.33,1
9369,55.83,2,13.07,1,7.5,0,1,0,0,1,0.0,0.0,37.5,0
9370,23.33,2,5.71,5,8.33,0,5,5,0,1,0.0,0.0,33.33,0
9371,25.0,2,28.55,0,10.83,1,3,2,0,1,0.0,0.0,20.0,0
9372,16.67,2,37.85,1,7.5,0,7,0,0,0,0.0,0.0,33.33,0
9373,26.67,2,7.42,5,8.33,0,4,3,0,1,0.0,0.0,12.5,0
9374,29.17,2,22.06,5,8.33,1,7,1,2,0,0.0,0.0,33.33,0
9375,31.67,2,13.3,1,7.5,1,1,1,0,0,0.0,0.0,41.67,0
9376,19.17,2,9.94,7,9.17,0,0,4,0,1,0.0,0.0,33.33,0
9377,53.33,1,20.38,5,8.33,1,5,1,0,0,0.0,0.0,29.17,0
9378,27.5,2,9.46,0,10.83,0,5,0,0,0,7178.33,0.0,33.33,0
9379,20.0,2,17.59,5,8.33,0,0,0,0,1,0.0,0.0,29.17,0
9380,15.0,-1,20.34,1,7.5,0,-1,3,0,0,0.0,1335.0,16.67,0
9381,33.33,-1,10.49,0,10.83,0,-1,4,1,1,0.0,0.0,29.17,0
9382,22.5,-1,21.84,1,7.5,4,-1,4,1,1,0.0,0.0,33.33,0
9383,42.5,1,13.43,0,10.83,1,1,2,0,1,0.0,0.0,20.83,0
9384,22.5,2,13.67,1,7.5,4,2,3,0,1,0.0,1328.33,20.83,0
9385,40.0,4,9.33,3,11.67,1,1,1,0,0,0.0,0.0,33.33,0
9386,22.5,4,8.76,5,8.33,1,3,1,4,0,0.0,0.0,33.33,0
9387,20.0,2,8.84,0,10.83,0,5,0,0,1,0.0,0.0,50.0,0
9388,25.83,1,14.07,1,7.5,0,6,0,0,0,0.0,0.0,37.5,0
9389,35.0,2,12.4,5,8.33,2,0,4,0,1,0.0,177.5,33.33,0
9390,42.5,2,7.69,1,7.5,1,9,1,1,0,0.0,0.0,41.67,0
9391,34.17,2,10.76,5,8.33,1,0,1,0,0,2585.83,0.0,33.33,0
9392,21.67,2,11.77,0,10.83,0,2,3,0,0,0.0,0.0,36.67,0
9393,57.5,2,15.07,8,3.33,2,5,0,0,1,0.0,0.0,33.33,0
9394,52.5,2,9.34,8,3.33,1,7,1,0,0,0.0,0.0,36.67,0
9395,29.17,2,7.57,5,8.33,1,5,1,0,0,0.0,0.0,40.0,0
9396,29.17,2,10.33,0,10.83,1,2,1,0,0,0.0,0.0,37.5,0
9397,51.67,1,19.64,1,7.5,1,1,1,0,0,0.0,0.0,50.0,18
9398,21.67,2,4.6,1,7.5,2,0,0,0,1,0.0,0.0,51.67,0
9399,52.5,2,15.55,1,7.5,1,6,1,0,0,0.0,0.0,33.33,0
9400,19.17,2,8.73,15,6.67,0,5,0,0,0,0.0,0.0,37.5,0
9401,35.83,5,12.85,1,7.5,0,3,4,0,1,0.0,0.0,29.17,0
9402,36.67,2,23.57,5,8.33,1,5,1,0,0,0.0,0.0,29.17,0
9403,46.67,4,15.12,1,7.5,1,6,1,0,0,0.0,0.0,33.33,0
9404,45.0,1,17.5,3,11.67,1,5,1,0,0,0.0,0.0,33.33,0
9405,26.67,2,3.18,0,10.83,0,1,0,0,0,0.0,0.0,41.67,0
9406,35.0,2,10.67,1,7.5,1,1,1,0,0,0.0,0.0,41.67,0
9407,30.83,2,9.41,1,7.5,1,5,1,0,0,0.0,0.0,33.33,0
9408,20.0,2,16.95,1,7.5,0,7,3,0,0,0.0,0.0,33.33,0
9409,35.0,2,9.35,1,7.5,1,9,1,0,0,0.0,0.0,33.33,0
9410,17.5,2,8.38,1,7.5,0,5,5,0,1,0.0,0.0,15.83,0
9411,25.0,2,8.82,5,8.33,0,1,0,0,1,0.0,0.0,33.33,0
9412,35.83,3,15.24,5,8.33,1,10,1,0,0,0.0,0.0,62.5,0
9413,15.83,2,6.62,5,8.33,0,9,3,0,1,0.0,0.0,29.17,0
9414,25.0,2,12.89,1,7.5,0,6,0,2,0,2164.17,0.0,33.33,-1
9415,21.67,2,12.47,1,7.5,0,4,3,1,0,0.0,0.0,33.33,0
9416,31.67,0,10.6,0,10.83,0,1,0,0,1,0.0,0.0,37.5,0
9417,61.67,-1,3.09,1,7.5,1,-1,1,0,0,0.0,1790.83,25.0,0
9418,45.0,2,19.76,0,10.83,1,6,1,0,0,0.0,0.0,33.33,0
9419,16.67,2,13.47,1,7.5,1,2,1,0,0,0.0,0.0,33.33,0
9420,18.33,0,15.92,5,8.33,0,0,0,0,1,0.0,0.0,12.5,0
9421,33.33,2,16.3,1,7.5,1,8,1,0,0,83332.5,0.0,62.5,0
9422,19.17,2,15.71,5,8.33,0,4,3,0,1,0.0,0.0,16.67,0
9423,18.33,2,2.87,5,8.33,0,4,3,0,0,0.0,0.0,16.67,0
9424,15.0,1,4.35,4,4.17,0,8,5,4,1,0.0,0.0,33.33,4
9425,20.0,2,11.88,3,11.67,0,3,0,2,0,0.0,0.0,16.67,25
9426,25.0,2,11.9,0,10.83,0,1,0,0,0,0.0,0.0,41.67,0
9427,31.67,2,11.29,0,10.83,0,3,0,0,0,0.0,0.0,34.17,0
9428,22.5,2,7.42,1,7.5,0,4,0,2,0,0.0,0.0,50.0,27
